Date,Area,SITENAME,NumofThrowTraps,Avg%PlantCover,AvgPlantHeight ,Avg%PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,Comments
1996-12-12,Taylor,Taylor Slough_Site CPC,3,5,36,25,3700,37,
1996-12-12,Taylor,Taylor Slough_Site CPC,4,10,45,15,2700,35,
1996-12-12,Taylor,Taylor Slough_Site CPC,5,40,33,40,4500,36,
1996-12-12,Taylor,Taylor Slough_Site CPC,6,20,33,30,3900,38,
1996-12-12,Taylor,Taylor Slough_Site CPC,7,30,39,40,3500,34,
1996-12-12,Taylor,Taylor Slough_Site TSE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-12,Taylor,Taylor Slough_Site TSE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-12,Taylor,Taylor Slough_Site TSE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-12,Taylor,Taylor Slough_Site TSE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-12,Taylor,Taylor Slough_Site TSE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 23B,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 23B,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 23B,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 23B,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 23B,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37A,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37B,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37B,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37B,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37B,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Shark,Shark Slough_Site 37B,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-13,Taylor,Taylor Slough_Site TSA,1,5,32,30,3800,37,
1996-12-13,Taylor,Taylor Slough_Site TSA,2,1,42,70,3800,35,
1996-12-13,Taylor,Taylor Slough_Site TSA,3,1,34,40,3800,39,
1996-12-13,Taylor,Taylor Slough_Site TSA,4,5,44,75,5200,36,
1996-12-13,Taylor,Taylor Slough_Site TSA,5,5,42,60,3100,35,
1996-12-13,Taylor,Taylor Slough_Site TSA,6,1,24,80,3800,36,
1996-12-13,Taylor,Taylor Slough_Site TSA,7,1,29,30,4600,36,
1996-12-13,Taylor,Taylor Slough_Site TSB,1,1,42,35,1800,38,
1996-12-13,Taylor,Taylor Slough_Site TSB,2,20,33,60,7000,39,
1996-12-13,Taylor,Taylor Slough_Site TSB,3,20,33,35,1500,41,
1996-12-13,Taylor,Taylor Slough_Site TSC,1,5,34,10,500,48,
1996-12-13,Taylor,Taylor Slough_Site TSC,2,20,51,65,3500,38,
1996-12-13,Taylor,Taylor Slough_Site TSC,3,10,34,75,2300,41,
1996-12-13,Taylor,Taylor Slough_Site TSC,4,5,35,75,2300,44,
1996-12-13,Taylor,Taylor Slough_Site TSC,5,5,34,75,1900,40,
1996-12-13,Taylor,Taylor Slough_Site TSC,6,30,39,40,2000,37,
1996-12-13,Taylor,Taylor Slough_Site TSC,7,1,33,50,2300,47,
1996-12-16,Shark,Shark Slough_Site 06A,1,20,32,80,4000,64,
1996-12-16,Shark,Shark Slough_Site 06A,2,35,35,45,2800,66,
1996-12-16,Shark,Shark Slough_Site 06A,3,10,39,35,2000,64,
1996-12-16,Shark,Shark Slough_Site 06B,1,5,31,95,9000,63,
1996-12-16,Shark,Shark Slough_Site 06B,2,50,35,70,4500,67,
1996-12-16,Shark,Shark Slough_Site 06B,3,5,25,10,4000,68,
1996-12-16,Shark,Shark Slough_Site 06B,4,5,27,75,5000,67,
1996-12-16,Shark,Shark Slough_Site 06B,5,10,31,80,6500,65,
1996-12-16,Shark,Shark Slough_Site 06B,6,40,39,30,2000,62,
1996-12-16,Shark,Shark Slough_Site 06B,7,15,35,85,4000,63,
1996-12-16,Shark,Shark Slough_Site 37B,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37B,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Shark,Shark Slough_Site 37C,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPA,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPB,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPC,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPC,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPC,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPC,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site CPC,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-16,Taylor,Taylor Slough_Site TSB,4,10,39,55,7900,42,
1996-12-16,Taylor,Taylor Slough_Site TSB,5,5,33,30,1800,42,
1996-12-16,Taylor,Taylor Slough_Site TSB,6,10,33,15,1000,44,
1996-12-16,Taylor,Taylor Slough_Site TSB,7,5,32,35,2500,43,
1996-12-16,Taylor,Taylor Slough_Site TSD,1,10,50,50,5000,29,
1996-12-16,Taylor,Taylor Slough_Site TSD,2,30,39,15,800,32,
1996-12-16,Taylor,Taylor Slough_Site TSD,3,15,42,50,4000,27,
1996-12-16,Taylor,Taylor Slough_Site TSD,4,20,41,20,2100,34,
1996-12-16,Taylor,Taylor Slough_Site TSD,5,25,45,55,3300,34,
1996-12-16,Taylor,Taylor Slough_Site TSD,6,40,41,15,1300,38,
1996-12-16,Taylor,Taylor Slough_Site TSD,7,20,45,20,1500,34,
1996-12-16,Taylor,Taylor Slough_Site TSE,1,5,63,90,11000,32,
1996-12-16,Taylor,Taylor Slough_Site TSE,2,30,54,85,11000,39,
1996-12-16,Taylor,Taylor Slough_Site TSE,3,15,57,90,12600,33,
1996-12-16,Taylor,Taylor Slough_Site TSE,4,15,48,70,12400,30,
1996-12-16,Taylor,Taylor Slough_Site TSE,5,15,41,40,9300,34,
1996-12-16,Taylor,Taylor Slough_Site TSE,6,5,41,40,9000,34,
1996-12-16,Taylor,Taylor Slough_Site TSE,7,5,40,60,9000,35,
1996-12-17,Shark,Shark Slough_Site 06A,4,5,31,40,4000,67,
1996-12-17,Shark,Shark Slough_Site 06A,5,10,27,70,5000,65,
1996-12-17,Shark,Shark Slough_Site 06A,6,20,35,20,2500,50,
1996-12-17,Shark,Shark Slough_Site 06A,7,10,23,20,5000,62,
1996-12-17,Shark,Shark Slough_Site 06C,1,10,26,65,3000,-9999,NODEPT
1996-12-17,Shark,Shark Slough_Site 06C,2,50,-9999,80,4500,-9999,NOPTHT
1996-12-17,Shark,Shark Slough_Site 06C,3,10,-9999,85,5000,-9999,NOPTHT
1996-12-17,Shark,Shark Slough_Site 06C,5,40,-9999,80,7000,-9999,NOPTHT
1996-12-17,Shark,Shark Slough_Site 06C,6,20,-9999,70,4700,-9999,NOPTHT
1996-12-17,Shark,Shark Slough_Site 06C,7,10,-9999,90,8500,-9999,NOPTHT
1996-12-17,Shark,Shark Slough_Site 06C,4,-9999,-9999,25,2250,-9999,NPHPLC
1996-12-17,Taylor,Taylor Slough_Site CPC,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site CPC,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDA,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDB,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-17,Taylor,Taylor Slough_Site MDB,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Shark,Shark Slough_Site 23A,1,10,37,10,5000,53,
1996-12-22,Shark,Shark Slough_Site 23A,2,10,42,10,3000,42,
1996-12-22,Shark,Shark Slough_Site 23A,3,5,43,75,6000,45,
1996-12-22,Shark,Shark Slough_Site 23A,4,55,37,75,8000,41,
1996-12-22,Shark,Shark Slough_Site 23A,5,10,61,0,6000,54,
1996-12-22,Shark,Shark Slough_Site 23A,6,10,10,50,3000,43,
1996-12-22,Shark,Shark Slough_Site 23A,7,5,37,60,5000,41,
1996-12-22,Shark,Shark Slough_Site 23B,1,5,17,30,3000,21,
1996-12-22,Shark,Shark Slough_Site 23B,2,5,26,5,5000,40,
1996-12-22,Shark,Shark Slough_Site 23B,3,5,27,0,6000,44,
1996-12-22,Shark,Shark Slough_Site 23B,4,5,31,60,8000,41,
1996-12-22,Shark,Shark Slough_Site 23B,5,5,25,75,5000,39,
1996-12-22,Shark,Shark Slough_Site 23B,6,10,39,65,5000,41,
1996-12-22,Shark,Shark Slough_Site 23B,7,5,34,65,5000,34,
1996-12-22,Shark,Shark Slough_Site 23B,1,20,34,65,4500,52,
1996-12-22,Shark,Shark Slough_Site 23B,2,15,35,70,4500,63,
1996-12-22,Shark,Shark Slough_Site 23B,3,10,30,75,7000,47,
1996-12-22,Shark,Shark Slough_Site 23B,4,5,35,80,5000,47,
1996-12-22,Shark,Shark Slough_Site 23B,5,5,34,0,6000,48,
1996-12-22,Shark,Shark Slough_Site 23B,6,5,21,60,5000,47,
1996-12-22,Shark,Shark Slough_Site 23B,7,15,36,50,6000,41,
1996-12-22,Taylor,Taylor Slough_Site MDB,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDB,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDB,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDB,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDB,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDC,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1996-12-22,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site MDA,1,5,21,10,1200,31,
1997-02-04,Taylor,Taylor Slough_Site MDA,2,5,20,10,1200,35,
1997-02-04,Taylor,Taylor Slough_Site MDA,3,5,21,15,3100,38,
1997-02-04,Taylor,Taylor Slough_Site MDA,4,5,18,20,3500,36,
1997-02-04,Taylor,Taylor Slough_Site MDA,5,5,16,10,1700,36,
1997-02-04,Taylor,Taylor Slough_Site MDA,6,5,22,15,2100,37,
1997-02-04,Taylor,Taylor Slough_Site MDA,7,5,25,5,900,33,
1997-02-04,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site MDE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site MDE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site TSA,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-04,Taylor,Taylor Slough_Site TSA,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site MDB,1,5,23,10,1600,36,
1997-02-05,Taylor,Taylor Slough_Site MDB,2,5,23,15,2000,38,
1997-02-05,Taylor,Taylor Slough_Site MDB,3,5,35,15,1200,36,
1997-02-05,Taylor,Taylor Slough_Site MDB,4,5,32,5,1000,39,
1997-02-05,Taylor,Taylor Slough_Site MDB,5,5,25,10,1100,40,
1997-02-05,Taylor,Taylor Slough_Site MDB,6,5,30,20,2400,40,
1997-02-05,Taylor,Taylor Slough_Site MDB,7,5,32,15,2000,35,
1997-02-05,Taylor,Taylor Slough_Site MDC,1,15,30,10,500,32,
1997-02-05,Taylor,Taylor Slough_Site MDC,2,1,24,20,2000,38,
1997-02-05,Taylor,Taylor Slough_Site MDC,3,5,20,25,4300,29,
1997-02-05,Taylor,Taylor Slough_Site MDC,4,20,21,20,2100,32,
1997-02-05,Taylor,Taylor Slough_Site MDC,5,5,24,20,2000,39,
1997-02-05,Taylor,Taylor Slough_Site MDC,6,1,17,30,4400,35,
1997-02-05,Taylor,Taylor Slough_Site MDC,7,15,27,25,1900,37,
1997-02-05,Taylor,Taylor Slough_Site TSA,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSA,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSA,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSA,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSA,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSB,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSC,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-05,Taylor,Taylor Slough_Site TSC,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site CPA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-06,Taylor,Taylor Slough_Site CPA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-06,Taylor,Taylor Slough_Site CPA,1,20,29,15,3500,32,
1997-02-06,Taylor,Taylor Slough_Site CPA,2,5,26,80,6400,34,
1997-02-06,Taylor,Taylor Slough_Site CPA,3,5,31,50,6000,38,
1997-02-06,Taylor,Taylor Slough_Site CPA,4,15,28,20,3800,40,
1997-02-06,Taylor,Taylor Slough_Site CPA,5,20,30,70,5400,39,
1997-02-06,Taylor,Taylor Slough_Site CPA,6,20,26,65,4200,40,
1997-02-06,Taylor,Taylor Slough_Site CPA,7,5,25,75,7600,38,
1997-02-06,Taylor,Taylor Slough_Site CPB,1,10,24,40,5800,39,
1997-02-06,Taylor,Taylor Slough_Site CPB,2,5,22,25,3700,39,
1997-02-06,Taylor,Taylor Slough_Site CPB,3,10,23,65,5400,39,
1997-02-06,Taylor,Taylor Slough_Site CPB,4,15,24,80,8000,38,
1997-02-06,Taylor,Taylor Slough_Site CPB,5,10,29,85,5900,36,
1997-02-06,Taylor,Taylor Slough_Site CPB,6,10,27,90,8800,38,
1997-02-06,Taylor,Taylor Slough_Site CPB,7,5,28,70,10000,36,
1997-02-06,Taylor,Taylor Slough_Site CPC,1,20,28,40,4500,35,
1997-02-06,Taylor,Taylor Slough_Site CPC,2,30,31,50,4400,33,
1997-02-06,Taylor,Taylor Slough_Site CPC,3,35,36,40,2200,33,
1997-02-06,Taylor,Taylor Slough_Site CPC,4,20,34,40,4500,33,
1997-02-06,Taylor,Taylor Slough_Site CPC,5,30,33,30,4500,33,
1997-02-06,Taylor,Taylor Slough_Site CPC,6,25,26,30,3200,31,
1997-02-06,Taylor,Taylor Slough_Site CPC,7,10,34,40,4200,32,
1997-02-06,Taylor,Taylor Slough_Site TSC,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSC,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSC,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSC,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSC,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-06,Taylor,Taylor Slough_Site TSE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site CPB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site CPB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site CPC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site CPC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-07,Taylor,Taylor Slough_Site MDD,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site MDD,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-07,Taylor,Taylor Slough_Site TSB,1,5,25,20,1200,40,
1997-02-07,Taylor,Taylor Slough_Site TSB,2,5,15,25,1500,39,
1997-02-07,Taylor,Taylor Slough_Site TSB,3,5,25,10,1000,35,
1997-02-07,Taylor,Taylor Slough_Site TSB,4,5,22,10,500,29,
1997-02-07,Taylor,Taylor Slough_Site TSB,5,10,35,10,500,26,
1997-02-07,Taylor,Taylor Slough_Site TSB,6,20,20,10,400,30,
1997-02-07,Taylor,Taylor Slough_Site TSB,7,20,12,15,800,29,
1997-02-07,Taylor,Taylor Slough_Site TSC,1,15,20,20,1700,33,
1997-02-07,Taylor,Taylor Slough_Site TSC,2,10,20,25,1500,37,
1997-02-07,Taylor,Taylor Slough_Site TSC,3,15,20,40,1900,34,
1997-02-07,Taylor,Taylor Slough_Site TSD,1,10,22,1,250,23,
1997-02-07,Taylor,Taylor Slough_Site TSD,2,10,35,1,300,28,
1997-02-07,Taylor,Taylor Slough_Site TSD,3,20,30,5,800,32,
1997-02-07,Taylor,Taylor Slough_Site TSD,4,15,30,10,1000,32,
1997-02-07,Taylor,Taylor Slough_Site TSD,5,15,30,10,900,28,
1997-02-07,Taylor,Taylor Slough_Site TSD,6,15,30,15,900,29,
1997-02-07,Taylor,Taylor Slough_Site TSD,7,25,30,25,1800,28,
1997-02-10,Taylor,Taylor Slough_Site MDE,1,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,2,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,3,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,4,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,5,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,6,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site MDE,7,-9999,-9999,-9999,-9999,-9999,NODATA
1997-02-10,Taylor,Taylor Slough_Site TSA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-10,Taylor,Taylor Slough_Site TSA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-10,Taylor,Taylor Slough_Site TSA,1,10,22,55,2600,30,
1997-02-10,Taylor,Taylor Slough_Site TSA,2,10,22,20,1900,32,
1997-02-10,Taylor,Taylor Slough_Site TSA,3,15,22,45,2000,33,
1997-02-10,Taylor,Taylor Slough_Site TSA,4,15,22,50,2600,35,
1997-02-10,Taylor,Taylor Slough_Site TSA,5,15,26,25,2000,32,
1997-02-10,Taylor,Taylor Slough_Site TSA,6,5,26,60,4000,34,
1997-02-10,Taylor,Taylor Slough_Site TSA,7,15,24,70,3800,30,
1997-02-10,Taylor,Taylor Slough_Site TSB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
1997-02-10,Taylor,Taylor Slough_Site TSB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
