"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","SITENAME","FPO","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"872","Fundulus confluentus","Marsh killifish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.14982584,7,0.02140369
"873","Fundulus seminolis","Seminole killifish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.11572255,7,0.01653179
"874","Fundulus seminolis","Seminole killifish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site TSC","Fish","TSC",0.08948084,7,0.01278298
"875","Fundulus seminolis","Seminole killifish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.26295279,7,0.03756468
"876","Fundulus seminolis","Seminole killifish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.11404558,7,0.01629223
"877","Fundulus similis","Longnose killifish","invertivore","1996-05-01","May",1996,"Taylor","Taylor Slough_Site CPC","Fish","CPC",-9999,7,-9999
"878","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.02254611,7,0.00322087
"879","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.07836232,7,0.01119462
"880","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.09512237,7,0.01358891
"881","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site MDD","Fish","MDD",1.01838848,7,0.14548407
"882","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 07C","Fish","07C",0.96524251,7,0.13789179
"883","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.08824343,7,0.0126062
"884","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 37A","Fish","37A",0.55080277,7,0.07868611
"885","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 37C","Fish","37C",0.42515926,7,0.06073704
"886","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 07A","Fish","07A",0.81622706,7,0.11660387
"887","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.15814964,7,0.02259281
"888","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.04351373,7,0.00621625
"889","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.16666325,7,0.02380904
"890","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.09902673,7,0.01414668
"891","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.5585544,7,0.07979349
"892","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-04-01","April",1999,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.08540342,5,0.01708068
"893","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.66993136,7,0.09570448
"894","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.18766463,7,0.02680923
"895","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.61337347,7,0.08762478
"896","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07C","Fish","07C",1.03194604,7,0.14742086
"897","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.07606241,7,0.01086606
"898","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 07B","Fish","07B",0.97862858,7,0.13980408
"899","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-04-01","April",1999,"Shark","Shark Slough_Site 07A","Fish","07A",1.41935696,7,0.20276528
"900","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.27873495,7,0.03981928
"901","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.4393278,7,0.06276111
"902","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 07C","Fish","07C",1.30978655,7,0.18711236
"903","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-05-01","May",1996,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.19079671,7,0.02725667
"904","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.63745068,7,0.09106438
"905","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 37B","Fish","37B",0.70148531,7,0.10021219
"906","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-12-01","December",1996,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.21046144,7,0.03006592
"907","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.28580319,7,0.04082903
"908","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 08B","Fish","08B",1.4528233,7,0.20754619
"909","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.01254237,7,0.00179177
"910","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 37A","Fish","37A",0.62812763,7,0.08973252
"911","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07C","Fish","07C",0.88874988,7,0.12696427
"912","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 08C","Fish","08C",0.80187382,7,0.1145534
"913","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 08A","Fish","08A",1.57568739,7,0.2250982
"914","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 08B","Fish","08B",1.3137133,7,0.18767333
"915","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-04-01","April",1997,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.69018973,7,0.09859853
"916","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.61974608,7,0.08853515
"917","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.13719136,7,0.01959877
"918","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 37A","Fish","37A",0.50339386,7,0.07191341
"919","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.0041929,6,0.00069882
"920","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.59050417,7,0.08435774
"921","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.34799751,7,0.04971393
"922","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-12-01","December",1996,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.27547652,7,0.03935379
"923","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site TSC","Fish","TSC",0.33197426,7,0.04742489
"924","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.69247107,7,0.09892444
"925","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 08C","Fish","08C",0.55095116,7,0.07870731
"926","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.37992729,7,0.05427533
"927","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.3138095,7,0.04482993
"928","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.51123516,7,0.07303359
"929","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-07-01","July",1999,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.15854761,7,0.02264966
"930","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 07A","Fish","07A",0.96580143,7,0.13797163
"931","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.14572617,7,0.02081802
"932","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.17020459,7,0.02431494
"933","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 07B","Fish","07B",0.73300726,7,0.10471532
"934","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 07B","Fish","07B",0.40266709,7,0.05752387
"935","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-12-01","December",1996,"Taylor","Taylor Slough_Site MDA","Fish","MDA",1.08880531,7,0.15554362
"936","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.11791114,7,0.01684445
"937","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 08B","Fish","08B",0.39658133,7,0.05665448
"938","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.15824421,7,0.02260632
"939","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-04-01","April",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.35191451,5,0.0703829
"940","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.4505768,7,0.06436811
"941","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07A","Fish","07A",1.07003969,7,0.15286281
"942","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.98121531,7,0.14017362
"943","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 08B","Fish","08B",0.84210814,7,0.12030116
"944","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 08B","Fish","08B",0.55622106,7,0.07946015
"945","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.03481489,7,0.00497356
"946","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 08C","Fish","08C",0.3120102,7,0.04457289
"947","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.1369876,7,0.01956966
"948","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.796192,7,0.11374171
"949","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 08B","Fish","08B",1.27121587,7,0.18160227
"950","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 07A","Fish","07A",1.03182482,7,0.14740355
"951","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 07B","Fish","07B",0.49079997,7,0.07011428
"952","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.15075512,7,0.02153645
"953","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.7809705,7,0.11156721
"954","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.53143293,7,0.07591899
"955","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 07A","Fish","07A",0.54249801,7,0.07749972
"956","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 07A","Fish","07A",0.52222851,7,0.07460407
"957","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-02-01","February",1996,"Shark","Shark Slough_Site 37B","Fish","37B",1.89085656,7,0.27012237
"958","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.00612502,7,0.000875
"959","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 07C","Fish","07C",0.87192888,7,0.12456127
"960","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.41151349,7,0.05878764
"961","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-04-01","April",1997,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.61355874,7,0.08765125
"962","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 37A","Fish","37A",1.13056844,7,0.16150978
"963","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 07C","Fish","07C",0.62802976,7,0.08971854
"964","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.19580743,7,0.02797249
"965","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-07-01","July",1998,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.01607005,7,0.00229572
"966","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 37B","Fish","37B",0.92851286,7,0.13264469
"967","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.31347468,7,0.0447821
"968","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site CPC","Fish","CPC",0.15257107,7,0.02179587
"969","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.20865969,7,0.02980853
"970","Gambusia holbrooki","Eastern mosquitofish","invertivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 07C","Fish","07C",0.58435736,7,0.08347962
"971","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.0999657,7,0.01428081
"972","Gambusia holbrooki","Eastern mosquitofish","invertivore","1999-04-01","April",1999,"Shark","Shark Slough_Site 07C","Fish","07C",1.32231172,7,0.18890167
"973","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 07A","Fish","07A",1.54109373,7,0.22015625
"974","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.37297454,7,0.05328208
"975","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.08026434,7,0.01146633
"976","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.03746395,7,0.00535199
"977","Gambusia holbrooki","Eastern mosquitofish","invertivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.84644569,7,0.12092081
"978","Gambusia holbrooki","Eastern mosquitofish","invertivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 08A","Fish","08A",1.14960696,7,0.16422957
