"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","FPO","SITENAME","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"620","Fundulus chrysotus","Golden topminnow","invertivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 07B","07B",0.4173756,7,0.05962509
"621","Fundulus chrysotus","Golden topminnow","invertivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.05796487,7,0.0082807
"622","Fundulus chrysotus","Golden topminnow","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDE","MDE",0.00340969,7,0.0004871
"623","Fundulus chrysotus","Golden topminnow","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07A","07A",0.05490833,7,0.00784405
"624","Fundulus chrysotus","Golden topminnow","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 08A","08A",0.06196798,7,0.00885257
"625","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07B","07B",0.95153322,7,0.13593332
"626","Fundulus chrysotus","Golden topminnow","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.46665325,7,0.06666475
"627","Fundulus chrysotus","Golden topminnow","invertivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 37B","37B",0.09327146,7,0.01332449
"628","Fundulus chrysotus","Golden topminnow","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.04119495,7,0.00588499
"629","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 23C","23C",0.03979437,7,0.00568491
"630","Fundulus chrysotus","Golden topminnow","invertivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 07A","07A",0.29749834,7,0.04249976
"631","Fundulus chrysotus","Golden topminnow","invertivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.1366244,5,0.02732488
"632","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07C","07C",0.25996381,7,0.03713769
"633","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.02770296,7,0.00395757
"634","Fundulus chrysotus","Golden topminnow","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 07B","07B",0.47785775,7,0.06826539
"635","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.33570233,7,0.04795748
"636","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDE","MDE",0.10450522,7,0.01492932
"637","Fundulus chrysotus","Golden topminnow","invertivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 07B","07B",0.15636102,7,0.02233729
"638","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.70973201,7,0.10139029
"639","Fundulus chrysotus","Golden topminnow","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 06B","06B",0.29286623,7,0.04183803
"640","Fundulus chrysotus","Golden topminnow","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 07B","07B",0.46633627,7,0.06661947
"641","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.23922289,7,0.0341747
"642","Fundulus chrysotus","Golden topminnow","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 37A","37A",0.17151808,7,0.02450258
"643","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 07B","07B ",0.17799725,7,0.02542818
"644","Fundulus chrysotus","Golden topminnow","invertivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site MDB","MDB",1.99485034,5,0.39897007
"645","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07A","07A",0.10167378,7,0.01452483
"646","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.45484816,7,0.06497831
"647","Fundulus chrysotus","Golden topminnow","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06A","06A",0.99383302,7,0.14197615
"648","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08B","08B ",0.29546516,7,0.04220931
"649","Fundulus chrysotus","Golden topminnow","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.07464109,7,0.01066301
"650","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.07662277,7,0.01094611
"651","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 50A","50A",0.11560537,7,0.01651505
"652","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.06796537,7,0.00970934
"653","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 23A","23A",0.15000002,7,0.02142857
"654","Fundulus chrysotus","Golden topminnow","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37C","37C",1.13026824,7,0.16146689
"655","Fundulus chrysotus","Golden topminnow","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 50C","50C",0.2178564,7,0.03112234
"656","Fundulus chrysotus","Golden topminnow","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 08C","08C",0.56240555,7,0.08034365
"657","Fundulus chrysotus","Golden topminnow","invertivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.23636775,7,0.03376682
"658","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 07C","07C ",0.67772683,7,0.09681812
"659","Fundulus chrysotus","Golden topminnow","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 07C","07C",0.6161933,7,0.08802761
"660","Fundulus chrysotus","Golden topminnow","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.115866,7,0.01655229
"661","Fundulus chrysotus","Golden topminnow","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 08A","08A",0.50016407,7,0.07145201
"662","Fundulus chrysotus","Golden topminnow","invertivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.04989809,7,0.0071283
"663","Fundulus chrysotus","Golden topminnow","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 37C","37C",0.23870396,7,0.03410057
"664","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.14483262,7,0.02069037
"665","Fundulus chrysotus","Golden topminnow","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 06B","06B",0.4354685,5,0.0870937
"666","Fundulus chrysotus","Golden topminnow","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 07B","07B",0.6911208,7,0.09873154
"667","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.26262153,7,0.03751736
"668","Fundulus chrysotus","Golden topminnow","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08C","08C",0.1882075,7,0.02688679
"669","Fundulus chrysotus","Golden topminnow","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.68481024,7,0.09783003
"670","Fundulus chrysotus","Golden topminnow","invertivore","2003-04-01","April",2003,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.02994195,5,0.00598839
"671","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37C","37C",0.10081589,7,0.01440227
"672","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 06A","06A",0.52551217,7,0.07507317
"673","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSB","TSB",1.05869584,7,0.15124226
"674","Fundulus chrysotus","Golden topminnow","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.04862289,7,0.00694613
"675","Fundulus chrysotus","Golden topminnow","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 23A","23A",0.42929045,7,0.06132721
"676","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.12857536,7,0.01836791
"677","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.1141495,7,0.01630707
"678","Fundulus chrysotus","Golden topminnow","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.18851385,7,0.02693055
"679","Fundulus chrysotus","Golden topminnow","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 07C","07C",0.0779,4,0.019475
"680","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 50A","50A",0.02008739,7,0.00286963
"681","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 08C","08C",0.53697102,7,0.07671015
"682","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 07A","07A",0.38365293,7,0.05480756
"683","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.51949363,7,0.07421338
"684","Fundulus chrysotus","Golden topminnow","invertivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.50589849,7,0.07227121
"685","Fundulus chrysotus","Golden topminnow","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.17651566,7,0.02521652
"686","Fundulus chrysotus","Golden topminnow","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 06A","06A",0.16816978,7,0.02402425
"687","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.62249114,7,0.08892731
"688","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.35917094,7,0.05131013
"689","Fundulus chrysotus","Golden topminnow","invertivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 23C","23C",0.11714614,5,0.02342923
"690","Fundulus chrysotus","Golden topminnow","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.0480929,7,0.00687041
"691","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.04469608,7,0.00638515
"692","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.50834341,7,0.07262049
"693","Fundulus chrysotus","Golden topminnow","invertivore","2001-09-01","September",2001,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.65465851,7,0.09352264
"694","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.12235666,7,0.01747952
"695","Fundulus chrysotus","Golden topminnow","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.13116682,7,0.01873812
"696","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.33776173,7,0.04825168
"697","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.19713012,7,0.02816145
"698","Fundulus chrysotus","Golden topminnow","invertivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 08C","08C",0.46572035,7,0.06653148
"699","Fundulus chrysotus","Golden topminnow","invertivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.07081687,7,0.0101167
"700","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37B","37B ",0.18046002,7,0.02578
"701","Fundulus chrysotus","Golden topminnow","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.01221541,7,0.00174506
"702","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.00895939,7,0.00127991
"703","Fundulus chrysotus","Golden topminnow","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37A","37A",0.42435985,7,0.06062284
"704","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.07662993,7,0.01094713
"705","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.77302226,7,0.11043175
"706","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 50A","50A",0.01176573,7,0.00168082
"707","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08A","08A",0.45759808,7,0.06537115
"708","Fundulus chrysotus","Golden topminnow","invertivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.30756772,7,0.04393825
"709","Fundulus chrysotus","Golden topminnow","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 07A","07A",0.1286,7,0.01837143
"710","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.62405352,7,0.0891505
"711","Fundulus chrysotus","Golden topminnow","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.78630933,7,0.1123299
"712","Fundulus chrysotus","Golden topminnow","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.0299767,5,0.00599534
"713","Fundulus chrysotus","Golden topminnow","invertivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.54109096,7,0.07729871
"714","Fundulus chrysotus","Golden topminnow","invertivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.412087,7,0.05886957
"715","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.06205482,7,0.00886497
"716","Fundulus chrysotus","Golden topminnow","invertivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 06C","06C",0.3601233,7,0.05144619
"717","Fundulus chrysotus","Golden topminnow","invertivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDE","MDE",0.06530881,7,0.00932983
"718","Fundulus chrysotus","Golden topminnow","invertivore","2001-07-01","July",2001,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.00636717,7,0.0009096
"719","Fundulus chrysotus","Golden topminnow","invertivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 08C","08C",0.08680493,7,0.0124007
"720","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 08A","08A",0.24344873,7,0.03477839
"721","Fundulus chrysotus","Golden topminnow","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.53196474,7,0.07599496
"722","Fundulus chrysotus","Golden topminnow","invertivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.11905935,7,0.01700848
"723","Fundulus chrysotus","Golden topminnow","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 06B","06B",0.01361661,7,0.00194523
"724","Fundulus chrysotus","Golden topminnow","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 23B","23B",0.05328852,7,0.00761265
"725","Fundulus chrysotus","Golden topminnow","invertivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.05614374,4,0.00802053
"726","Fundulus chrysotus","Golden topminnow","invertivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 08B","08B",2.01245529,7,0.28749361
"727","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.05236579,7,0.00748083
"728","Fundulus chrysotus","Golden topminnow","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06B","06B",3.05662644,7,0.43666092
"729","Fundulus chrysotus","Golden topminnow","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.12144612,7,0.01734945
"730","Fundulus chrysotus","Golden topminnow","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.04596765,7,0.00656681
"731","Fundulus chrysotus","Golden topminnow","invertivore","2001-04-01","April",2001,"Shark","Fish","Shark Slough_Site 07A","07A",0.03718227,1,0.03718227
